"StudyID","Species","Taxon.group","Endo.Ecto","Trait.Name","Fitness.Measure.Defined","linear.coefs","linear.coefs.se","grad.diff","elevation","abs.Lat","Genus","family","order","class"
61,"Negaprion brevirostris","V","Ecto","condition factor","survival",0.11,NA,"grad",8,25.745,"Negaprion","Carcharhinidae","Elasmobranchii","Chondrichthyes"
112,"Zosterops lateralis chlorocephalus","V","Endo","tail","survival",0.11,0.1,"grad",-17,23.4333,"Zosterops","Zosteropidae","Passeriformes","Ave"
112,"Zosterops lateralis chlorocephalus","V","Endo","culw","survival",0.11,0.11,"grad",-17,23.4333,"Zosterops","Zosteropidae","Passeriformes","Ave"
73,"Lacerta agilis","V","Ecto","Female mass","Survival rate of offspring (proportion)",0.111,0.507,"grad",5,57.3947,"Lacerta","Laceratidae","Squamata","Reptilia"
67,"Ovis aries","V","Endo","body weight - adult females","survival",0.114,0.037,"grad",121,57.814,"Ovis","Bovidae","Artiodactyla","Mammalia"
158,"Parus major","V","Endo","tarsus length","survival to the next breeding season",0.114,0.032,"grad",-2,53.2833,"Parus","Paridae","Passeriformes","Ave"
15,"Parus caeruleus","V","Endo","chick tarsus length","survival (recruitment to the breeding population)",0.114321351,0.17369939,"grad",593,42.55,"Parus","Paridae","Passeriformes","Ave"
11,"Calopteryx splendens","I","Ecto","Abdomen length","Minimum lifespan in field (a measure of survival), Klingav_ls_n population",0.116754,NA,"grad",33,55.6333,"Calopteryx","Calopterygidae","Odonata","Insecta"
67,"Ovis aries","V","Endo","body weight - juveniles","survival",0.117,0.063,"grad",121,57.814,"Ovis","Bovidae","Artiodactyla","Mammalia"
15,"Parus caeruleus","V","Endo","chick tarsus length","survival (recruitment to the breeding population)",0.117496208,0.43465373,"grad",29,42.5667,"Parus","Paridae","Passeriformes","Ave"
15,"Parus caeruleus","V","Endo","chick tarsus length","survival (recruitment to the breeding population)",0.117628875,0.32669232,"grad",593,42.55,"Parus","Paridae","Passeriformes","Ave"
144,"Carpodacus mexicanus","V","Endo","Beak Length","juvenile survival",0.118,NA,"grad",971,46.8607,"Carpodacus","Fringillidae","Passeriformes","Ave"
64,"Ficedula albicollis","V","Endo","fledgling tarsus length","survival",0.119,0.063,"grad",26,57.1667,"Ficedula","Muscicapidae","Passeriformes","Ave"
79,"Phasianus colchicus","V","Endo","tail length","male survival",0.12,NA,"grad",17,55.7232,"Phasianus","Phasianidae","Galliformes","Ave"
79,"Phasianus colchicus","V","Endo","tail length","male survival",0.12,NA,"grad",17,55.7232,"Phasianus","Phasianidae","Galliformes","Ave"
75,"Salmo salar","V","Ecto","growth (immature fish)","Age-1 summer survival",0.12,NA,"grad",124,42.4167,"Salmo","Salmonidae","Salmoniformes","Actinopterygii"
73,"Lacerta agilis","V","Ecto","Female condition","Survival rate of offspring (absolute recruitment)",0.122,0.452,"grad",5,57.3947,"Lacerta","Laceratidae","Squamata","Reptilia"
15,"Parus caeruleus","V","Endo","chick weight","survival (recruitment to the breeding population)",0.125487929,0.33358189,"grad",593,42.55,"Parus","Paridae","Passeriformes","Ave"
93,"Psilocorsis quercicella","I","Ecto","pupal mass","Survival - adult mortality, 2nd generation",0.127,0.018,"grad",184,39.0369,"Psilocorsis","Depressariidae","Lepidoptera","Insecta"
158,"Parus major","V","Endo","tarsus length","survival to the next breeding season",0.129,0.051,"grad",39,52.0833,"Parus","Paridae","Passeriformes","Ave"
75,"Salmo salar","V","Ecto","body length (immature fish)","Age-1 summer survival",0.13,NA,"grad",124,42.4167,"Salmo","Salmonidae","Salmoniformes","Actinopterygii"
75,"Salmo salar","V","Ecto","growth (immature fish)","Age-2 winter survival",0.13,NA,"grad",124,42.4167,"Salmo","Salmonidae","Salmoniformes","Actinopterygii"
101,"Zosterops lateralis chlorocephalus","V","Endo","wing length","survival",0.131,NA,"grad",-17,23.4333,"Zosterops","Zosteropidae","Passeriformes","Ave"
61,"Negaprion brevirostris","V","Ecto","condition factor","survival",0.133864,NA,"grad",8,25.745,"Negaprion","Carcharhinidae","Elasmobranchii","Chondrichthyes"
158,"Parus major","V","Endo","adult body mass","survival to the next breeding season",0.135,0.076,"grad",10,51.641,"Parus","Paridae","Passeriformes","Ave"
67,"Ovis aries","V","Endo","body weight -  adult males","survival",0.137,0.133,"grad",121,57.814,"Ovis","Bovidae","Artiodactyla","Mammalia"
150,"Chrysemys picta","V","Ecto","Egg mass","clutch survival",0.14,0.473,"grad",184,41.9586,"Chrysemys","Emydidae","Testudines","Reptilia"
11,"Calopteryx splendens","I","Ecto","Forewing length","Minimum lifespan in field (a measure of survival), Klingav_ls_n population",0.140143,NA,"grad",33,55.6333,"Calopteryx","Calopterygidae","Odonata","Insecta"
61,"Negaprion brevirostris","V","Ecto","body length","survival",0.141723,NA,"grad",8,25.745,"Negaprion","Carcharhinidae","Elasmobranchii","Chondrichthyes"
83,"Ovis aries","V","Endo","birth weight","neonatal survival",0.1419,0.0341,"grad",121,57.814,"Ovis","Bovidae","Artiodactyla","Mammalia"
37,"Stegastes partitus","V","Ecto","Asymptotic body size (Tlmax)","Longevity",0.145,0.05,"grad",-24,23.7429,"Stegastes","Pomacentridae","Blenniformes","Actinopterygii"
11,"Calopteryx splendens","I","Ecto","Hindwing width","Minimum lifespan in field (a measure of survival), H_je «_Å population",0.147555,NA,"grad",10,55.7,"Calopteryx","Calopterygidae","Odonata","Insecta"
83,"Ovis aries","V","Endo","birth weight","neonatal survival",0.1491,0.033,"grad",121,57.814,"Ovis","Bovidae","Artiodactyla","Mammalia"
67,"Ovis aries","V","Endo","body weight -  adult males","survival",0.15,0.18,"grad",121,57.814,"Ovis","Bovidae","Artiodactyla","Mammalia"
51,"Poecilia reticulata","V","Ecto","Body Size","survival",0.15,NA,"grad",88,10.4606,"Poecilia","Poecilidae","Cyprinodontiformes","Actinopterygii"
112,"Zosterops lateralis chlorocephalus","V","Endo","culw","survival",0.15,0.19,"grad",-17,23.4333,"Zosterops","Zosteropidae","Passeriformes","Ave"
61,"Negaprion brevirostris","V","Ecto","growth","survival",0.1523655,NA,"grad",8,25.745,"Negaprion","Carcharhinidae","Elasmobranchii","Chondrichthyes"
11,"Calopteryx splendens","I","Ecto","Forewing width","Minimum lifespan in field (a measure of survival), Klingav_ls_n population",0.153125,NA,"grad",33,55.6333,"Calopteryx","Calopterygidae","Odonata","Insecta"
15,"Parus caeruleus","V","Endo","chick weight","survival (recruitment to the breeding population)",0.157813437,0.33280232,"grad",29,42.5667,"Parus","Paridae","Passeriformes","Ave"
64,"Ficedula albicollis","V","Endo","fledgling body condition","survival",0.16,0.066,"grad",26,57.1667,"Ficedula","Muscicapidae","Passeriformes","Ave"
158,"Parus major","V","Endo","tarsus length","survival to the next breeding season",0.16,0.085,"grad",10,51.641,"Parus","Paridae","Passeriformes","Ave"
79,"Phasianus colchicus","V","Endo","bill depth","female survival",0.16,NA,"grad",17,55.7232,"Phasianus","Phasianidae","Galliformes","Ave"
112,"Zosterops lateralis chlorocephalus","V","Endo","culw","survival",0.16,0.08,"grad",-17,23.4333,"Zosterops","Zosteropidae","Passeriformes","Ave"
112,"Zosterops lateralis chlorocephalus","V","Endo","cull","survival",0.16,0.07,"grad",-17,23.4333,"Zosterops","Zosteropidae","Passeriformes","Ave"
158,"Parus major","V","Endo","tarsus length","survival to the next breeding season",0.164,0.054,"grad",10,51.641,"Parus","Paridae","Passeriformes","Ave"
158,"Parus major","V","Endo","tarsus length","survival to the next breeding season",0.164,0.034,"grad",39,52.0833,"Parus","Paridae","Passeriformes","Ave"
158,"Parus major","V","Endo","adult body mass","survival to the next breeding season",0.166,0.089,"grad",10,51.641,"Parus","Paridae","Passeriformes","Ave"
83,"Ovis aries","V","Endo","birth weight","neonatal survival",0.1675,0.0317,"grad",121,57.814,"Ovis","Bovidae","Artiodactyla","Mammalia"
83,"Ovis aries","V","Endo","birth weight","neonatal survival",0.1675,0.0288,"grad",121,57.814,"Ovis","Bovidae","Artiodactyla","Mammalia"
67,"Ovis aries","V","Endo","body weight - adult females","survival",0.169,0.069,"grad",121,57.814,"Ovis","Bovidae","Artiodactyla","Mammalia"
158,"Parus major","V","Endo","adult body mass","survival to the next breeding season",0.169,0.055,"grad",10,51.641,"Parus","Paridae","Passeriformes","Ave"
64,"Ficedula albicollis","V","Endo","fledgling tarsus length","survival",0.17,0.11,"grad",26,57.1667,"Ficedula","Muscicapidae","Passeriformes","Ave"
15,"Parus caeruleus","V","Endo","chick weight","survival (recruitment to the breeding population)",0.170191358,0.20053371,"grad",593,42.55,"Parus","Paridae","Passeriformes","Ave"
83,"Ovis aries","V","Endo","birth weight","neonatal survival",0.1737,0.0314,"grad",121,57.814,"Ovis","Bovidae","Artiodactyla","Mammalia"
101,"Zosterops lateralis chlorocephalus","V","Endo","culmen length","survival",0.176,NA,"grad",-17,23.4333,"Zosterops","Zosteropidae","Passeriformes","Ave"
11,"Calopteryx splendens","I","Ecto","Forewing width","Minimum lifespan in field (a measure of survival), Klingav_ls_n population",0.177147,NA,"grad",33,55.6333,"Calopteryx","Calopterygidae","Odonata","Insecta"
83,"Ovis aries","V","Endo","birth weight","neonatal survival",0.1782,0.0381,"grad",121,57.814,"Ovis","Bovidae","Artiodactyla","Mammalia"
79,"Phasianus colchicus","V","Endo","bill depth","female survival",0.18,NA,"grad",17,55.7232,"Phasianus","Phasianidae","Galliformes","Ave"
79,"Phasianus colchicus","V","Endo","bill width","female survival",0.18,NA,"grad",17,55.7232,"Phasianus","Phasianidae","Galliformes","Ave"
75,"Salmo salar","V","Ecto","condition factor (immature + mature fish)","Age-2 winter survival",0.18,NA,"grad",124,42.4167,"Salmo","Salmonidae","Salmoniformes","Actinopterygii"
112,"Zosterops lateralis chlorocephalus","V","Endo","cull","survival",0.18,0.06,"grad",-17,23.4333,"Zosterops","Zosteropidae","Passeriformes","Ave"
158,"Parus major","V","Endo","tarsus length","survival to the next breeding season",0.184,0.134,"grad",39,52.0833,"Parus","Paridae","Passeriformes","Ave"
144,"Carpodacus mexicanus","V","Endo","Beak Depth","juvenile survival",0.185,NA,"grad",971,46.8607,"Carpodacus","Fringillidae","Passeriformes","Ave"
75,"Salmo salar","V","Ecto","growth (immature fish)","Age-1 winter survival",0.19,NA,"grad",124,42.4167,"Salmo","Salmonidae","Salmoniformes","Actinopterygii"
15,"Parus caeruleus","V","Endo","chick weight","survival (recruitment to the breeding population)",0.192143385,0.24575099,"grad",232,43.6667,"Parus","Paridae","Passeriformes","Ave"
64,"Ficedula albicollis","V","Endo","fledgling body condition","survival",0.194,0.072,"grad",26,57.1667,"Ficedula","Muscicapidae","Passeriformes","Ave"
101,"Zosterops lateralis chlorocephalus","V","Endo","culmen width","survival",0.194,NA,"grad",-17,23.4333,"Zosterops","Zosteropidae","Passeriformes","Ave"
15,"Parus caeruleus","V","Endo","chick weight","survival (recruitment to the breeding population)",0.199318326,0.28016233,"grad",593,42.55,"Parus","Paridae","Passeriformes","Ave"
79,"Phasianus colchicus","V","Endo","bill width","female survival",0.2,NA,"grad",17,55.7232,"Phasianus","Phasianidae","Galliformes","Ave"
64,"Ficedula albicollis","V","Endo","fledgling tarsus length","survival",0.202,0.068,"grad",26,57.1667,"Ficedula","Muscicapidae","Passeriformes","Ave"
101,"Zosterops lateralis chlorocephalus","V","Endo","tail length","survival",0.202,NA,"grad",-17,23.4333,"Zosterops","Zosteropidae","Passeriformes","Ave"
11,"Calopteryx splendens","I","Ecto","Forewing length","Minimum lifespan in field (a measure of survival), Klingav_ls_n population",0.202397,NA,"grad",33,55.6333,"Calopteryx","Calopterygidae","Odonata","Insecta"
15,"Parus caeruleus","V","Endo","chick tarsus length","survival (recruitment to the breeding population)",0.203348995,0.40484303,"grad",232,43.6667,"Parus","Paridae","Passeriformes","Ave"
101,"Zosterops lateralis chlorocephalus","V","Endo","culmen depth","survival",0.205,NA,"grad",-17,23.4333,"Zosterops","Zosteropidae","Passeriformes","Ave"
64,"Ficedula albicollis","V","Endo","fledgling tarsus length","survival",0.206,0.116,"grad",26,57.1667,"Ficedula","Muscicapidae","Passeriformes","Ave"
79,"Phasianus colchicus","V","Endo","weight","male survival",0.21,NA,"grad",17,55.7232,"Phasianus","Phasianidae","Galliformes","Ave"
75,"Salmo salar","V","Ecto","condition factor (immature fish)","Age-2 winter survival",0.21,NA,"grad",124,42.4167,"Salmo","Salmonidae","Salmoniformes","Actinopterygii"
83,"Ovis aries","V","Endo","birth weight","neonatal survival",0.2103,0.0347,"grad",121,57.814,"Ovis","Bovidae","Artiodactyla","Mammalia"
61,"Negaprion brevirostris","V","Ecto","condition factor","survival",0.210654,NA,"grad",8,25.745,"Negaprion","Carcharhinidae","Elasmobranchii","Chondrichthyes"
64,"Ficedula albicollis","V","Endo","fledgling tarsus length","survival",0.211,0.097,"grad",26,57.1667,"Ficedula","Muscicapidae","Passeriformes","Ave"
15,"Parus caeruleus","V","Endo","chick tarsus length","survival (recruitment to the breeding population)",0.211055876,0.20573762,"grad",232,43.6667,"Parus","Paridae","Passeriformes","Ave"
83,"Ovis aries","V","Endo","birth weight","neonatal survival",0.2114,0.0336,"grad",121,57.814,"Ovis","Bovidae","Artiodactyla","Mammalia"
67,"Ovis aries","V","Endo","body weight -  adult males","survival",0.214,0.163,"grad",121,57.814,"Ovis","Bovidae","Artiodactyla","Mammalia"
15,"Parus caeruleus","V","Endo","chick tarsus length","survival (recruitment to the breeding population)",0.215026664,0.23219362,"grad",232,43.6667,"Parus","Paridae","Passeriformes","Ave"
150,"Chrysemys picta","V","Ecto","Egg mass","clutch survival",0.222,0.159,"grad",184,41.9586,"Chrysemys","Emydidae","Testudines","Reptilia"
11,"Calopteryx splendens","I","Ecto","Forewing width","Minimum lifespan in field (a measure of survival), Klingav_ls_n population",0.222877,NA,"grad",33,55.6333,"Calopteryx","Calopterygidae","Odonata","Insecta"
67,"Ovis aries","V","Endo","body weight - juveniles","survival",0.224,0.372,"grad",121,57.814,"Ovis","Bovidae","Artiodactyla","Mammalia"
150,"Chrysemys picta","V","Ecto","Egg mass","clutch survival",0.227,0.041,"grad",184,41.9586,"Chrysemys","Emydidae","Testudines","Reptilia"
64,"Ficedula albicollis","V","Endo","fledgling body condition","survival",0.227,0.115,"grad",26,57.1667,"Ficedula","Muscicapidae","Passeriformes","Ave"
64,"Ficedula albicollis","V","Endo","fledgling tarsus length","survival",0.233,0.069,"grad",26,57.1667,"Ficedula","Muscicapidae","Passeriformes","Ave"
64,"Ficedula albicollis","V","Endo","fledgling body condition","survival",0.233,0.069,"grad",26,57.1667,"Ficedula","Muscicapidae","Passeriformes","Ave"
15,"Parus caeruleus","V","Endo","chick weight","survival (recruitment to the breeding population)",0.236961024,0.41566047,"grad",29,42.5667,"Parus","Paridae","Passeriformes","Ave"
150,"Chrysemys picta","V","Ecto","Egg mass","clutch survival",0.239,0.145,"grad",184,41.9586,"Chrysemys","Emydidae","Testudines","Reptilia"
64,"Ficedula albicollis","V","Endo","fledgling body condition","survival",0.244,0.071,"grad",26,57.1667,"Ficedula","Muscicapidae","Passeriformes","Ave"
67,"Ovis aries","V","Endo","hindlimb length - adult males","survival",0.244,0.197,"grad",121,57.814,"Ovis","Bovidae","Artiodactyla","Mammalia"
64,"Ficedula albicollis","V","Endo","fledgling body condition","survival",0.245,0.115,"grad",26,57.1667,"Ficedula","Muscicapidae","Passeriformes","Ave"
101,"Zosterops lateralis chlorocephalus","V","Endo","wing length","survival",0.248,NA,"grad",-17,23.4333,"Zosterops","Zosteropidae","Passeriformes","Ave"
37,"Stegastes partitus","V","Ecto","Asymptotic body size (Tlmax)","Longevity",0.251,0.052,"grad",-30,23.7903,"Stegastes","Pomacentridae","Blenniformes","Actinopterygii"
64,"Ficedula albicollis","V","Endo","fledgling body condition","survival",0.256,0.097,"grad",26,57.1667,"Ficedula","Muscicapidae","Passeriformes","Ave"
15,"Parus caeruleus","V","Endo","chick tarsus length","survival (recruitment to the breeding population)",0.268817694,0.41649519,"grad",29,42.5667,"Parus","Paridae","Passeriformes","Ave"
11,"Calopteryx splendens","I","Ecto","Mass","Minimum lifespan in field (a measure of survival), H_je «_Å population",0.273097,NA,"grad",10,55.7,"Calopteryx","Calopterygidae","Odonata","Insecta"
73,"Lacerta agilis","V","Ecto","Female condition","Survival rate of offspring (proportion)",0.276,0.485,"grad",5,57.3947,"Lacerta","Laceratidae","Squamata","Reptilia"
64,"Ficedula albicollis","V","Endo","fledgling body condition","survival",0.279,0.092,"grad",26,57.1667,"Ficedula","Muscicapidae","Passeriformes","Ave"
79,"Phasianus colchicus","V","Endo","bill length","female survival",0.29,NA,"grad",17,55.7232,"Phasianus","Phasianidae","Galliformes","Ave"
64,"Ficedula albicollis","V","Endo","fledgling tarsus length","survival",0.292,0.091,"grad",26,57.1667,"Ficedula","Muscicapidae","Passeriformes","Ave"
64,"Ficedula albicollis","V","Endo","fledgling tarsus length","survival",0.296,0.081,"grad",26,57.1667,"Ficedula","Muscicapidae","Passeriformes","Ave"
64,"Ficedula albicollis","V","Endo","fledgling body condition","survival",0.299,0.108,"grad",26,57.1667,"Ficedula","Muscicapidae","Passeriformes","Ave"
